,date,store_id,sku,initial_inventory,arriving_inventory,transit_inventory,ending_inventory,average_inventory,actual_monthly_demand,projected_demand_3m,units_sold,stockout_units,fill_rate,ordered_qty,holding_cost_per_unit,pricce,unit_cost,holding_cost,held_inventory_unit_cost,total_cost,revenue,cogs,gross_profit,net_profit,stockout_profit_loss,model
10150,2015-11-01,CA_1,HOUSEHOLD_1_169,0,104,167,3,1.5,101,337,101,0,100.0,66,0.1176,2.94,0.588,0.3528,1.7639999999999998,2.1167999999999996,296.94,59.388,237.552,235.43519999999998,0.0,prediction
10151,2015-12-01,CA_1,HOUSEHOLD_1_169,3,167,66,72,37.5,98,338,98,0,100.0,102,0.1176,2.94,0.588,8.4672,42.336,50.8032,288.12,57.623999999999995,230.496,179.6928,0.0,prediction
10152,2015-04-01,CA_1,HOUSEHOLD_1_170,52,0,0,39,45.5,13,88,13,0,100.0,36,0.07840000000000001,1.96,0.392,3.0576000000000003,15.288,18.3456,25.48,5.096,20.384,2.0383999999999993,0.0,prediction
10153,2015-05-01,CA_1,HOUSEHOLD_1_170,39,0,36,9,24.0,30,108,30,0,100.0,33,0.07840000000000001,1.96,0.392,0.7056000000000001,3.528,4.2336,58.8,11.76,47.04,42.8064,0.0,prediction
10154,2015-06-01,CA_1,HOUSEHOLD_1_170,9,36,33,34,21.5,11,96,11,0,100.0,18,0.07840000000000001,1.96,0.392,2.6656000000000004,13.328000000000001,15.9936,21.56,4.312,17.247999999999998,1.2543999999999969,0.0,prediction
10155,2015-07-01,CA_1,HOUSEHOLD_1_170,34,33,18,42,38.0,25,93,25,0,100.0,8,0.07840000000000001,1.96,0.392,3.2928000000000006,16.464000000000002,19.756800000000002,49.0,9.8,39.2,19.4432,0.0,prediction
10156,2015-08-01,CA_1,HOUSEHOLD_1_170,42,18,8,39,40.5,21,88,21,0,100.0,20,0.07840000000000001,1.96,0.392,3.0576000000000003,15.288,18.3456,41.16,8.232000000000001,32.928,14.582399999999996,0.0,prediction
10157,2015-09-01,CA_1,HOUSEHOLD_1_170,39,8,20,22,30.5,25,99,25,0,100.0,32,0.07840000000000001,1.96,0.392,1.7248000000000003,8.624,10.3488,49.0,9.8,39.2,28.851200000000002,0.0,prediction
10158,2015-10-01,CA_1,HOUSEHOLD_1_170,22,20,32,6,14.0,36,95,36,0,100.0,21,0.07840000000000001,1.96,0.392,0.47040000000000004,2.3520000000000003,2.8224000000000005,70.56,14.112,56.448,53.6256,0.0,prediction
10159,2015-11-01,CA_1,HOUSEHOLD_1_170,6,32,21,20,13.0,18,80,18,0,100.0,21,0.07840000000000001,1.96,0.392,1.5680000000000003,7.84,9.408,35.28,7.056,28.224,18.816000000000003,0.0,prediction
10160,2015-12-01,CA_1,HOUSEHOLD_1_170,20,21,21,14,17.0,27,80,27,0,100.0,18,0.07840000000000001,1.96,0.392,1.0976000000000001,5.488,6.5856,52.92,10.584,42.336,35.7504,0.0,prediction
10161,2015-04-01,CA_1,HOUSEHOLD_1_172,67,0,0,46,56.5,21,137,21,0,100.0,70,0.07840000000000001,1.96,0.392,3.6064000000000007,18.032,21.6384,41.16,8.232000000000001,32.928,11.289599999999997,0.0,prediction
10162,2015-05-01,CA_1,HOUSEHOLD_1_172,46,0,70,42,44.0,4,148,4,0,100.0,32,0.07840000000000001,1.96,0.392,3.2928000000000006,16.464000000000002,19.756800000000002,7.84,1.568,6.272,-13.484800000000002,0.0,prediction
10163,2015-06-01,CA_1,HOUSEHOLD_1_172,42,70,32,62,52.0,50,187,50,0,100.0,43,0.07840000000000001,1.96,0.392,4.860800000000001,24.304000000000002,29.164800000000003,98.0,19.6,78.4,49.235200000000006,0.0,prediction
10164,2015-07-01,CA_1,HOUSEHOLD_1_172,62,32,43,32,47.0,62,264,62,0,100.0,127,0.07840000000000001,1.96,0.392,2.5088000000000004,12.544,15.052800000000001,121.52,24.304000000000002,97.216,82.16319999999999,0.0,prediction
10165,2015-08-01,CA_1,HOUSEHOLD_1_172,32,43,127,5,18.5,70,237,70,0,100.0,35,0.07840000000000001,1.96,0.392,0.39200000000000007,1.96,2.352,137.2,27.44,109.75999999999999,107.40799999999999,0.0,prediction
10166,2015-09-01,CA_1,HOUSEHOLD_1_172,5,127,35,79,42.0,53,174,53,0,100.0,7,0.07840000000000001,1.96,0.392,6.193600000000001,30.968,37.1616,103.88,20.776,83.104,45.9424,0.0,prediction
10167,2015-10-01,CA_1,HOUSEHOLD_1_172,79,35,7,112,95.5,2,141,2,0,100.0,20,0.07840000000000001,1.96,0.392,8.780800000000001,43.904,52.6848,3.92,0.784,3.136,-49.5488,0.0,prediction
10168,2015-11-01,CA_1,HOUSEHOLD_1_172,112,7,20,102,107.0,17,135,17,0,100.0,0,0.07840000000000001,1.96,0.392,7.996800000000001,39.984,47.9808,33.32,6.664000000000001,26.656,-21.324800000000003,0.0,prediction
10169,2015-12-01,CA_1,HOUSEHOLD_1_172,102,20,0,113,107.5,9,108,9,0,100.0,0,0.07840000000000001,1.96,0.392,8.859200000000001,44.296,53.1552,17.64,3.528,14.112,-39.0432,0.0,prediction
10170,2015-04-01,CA_1,HOUSEHOLD_1_173,333,0,0,228,280.5,105,424,105,0,100.0,91,0.0388,0.97,0.194,8.846400000000001,44.232,53.0784,101.85,20.37,81.47999999999999,28.401599999999988,0.0,prediction
10171,2015-05-01,CA_1,HOUSEHOLD_1_173,228,0,91,99,163.5,129,417,129,0,100.0,98,0.0388,0.97,0.194,3.8412,19.206,23.0472,125.13,25.026,100.104,77.0568,0.0,prediction
10172,2015-06-01,CA_1,HOUSEHOLD_1_173,99,91,98,87,93.0,103,394,103,0,100.0,106,0.0388,0.97,0.194,3.3756,16.878,20.2536,99.91,19.982,79.928,59.6744,0.0,prediction
10173,2015-07-01,CA_1,HOUSEHOLD_1_173,87,98,106,56,71.5,129,497,129,0,100.0,206,0.0388,0.97,0.194,2.1728,10.864,13.036800000000001,125.13,25.026,100.104,87.0672,0.0,prediction
10174,2015-08-01,CA_1,HOUSEHOLD_1_173,56,106,206,51,53.5,111,414,111,0,100.0,46,0.0388,0.97,0.194,1.9788000000000001,9.894,11.8728,107.67,21.534,86.136,74.2632,0.0,prediction
10175,2015-09-01,CA_1,HOUSEHOLD_1_173,51,206,46,107,79.0,150,429,150,0,100.0,126,0.0388,0.97,0.194,4.1516,20.758,24.909599999999998,145.5,29.1,116.4,91.49040000000001,0.0,prediction
10176,2015-10-01,CA_1,HOUSEHOLD_1_173,107,46,126,17,62.0,136,411,136,0,100.0,132,0.0388,0.97,0.194,0.6596,3.298,3.9576000000000002,131.92,26.384,105.53599999999999,101.57839999999999,0.0,prediction
10177,2015-11-01,CA_1,HOUSEHOLD_1_173,17,126,132,15,16.0,128,394,128,0,100.0,119,0.0388,0.97,0.194,0.5820000000000001,2.91,3.492,124.16,24.832,99.328,95.836,0.0,prediction
10178,2015-12-01,CA_1,HOUSEHOLD_1_173,15,132,119,22,18.5,125,373,125,0,100.0,107,0.0388,0.97,0.194,0.8536,4.268,5.1216,121.25,24.25,97.0,91.8784,0.0,prediction
10179,2015-04-01,CA_1,HOUSEHOLD_1_175,104,0,0,74,89.0,30,108,30,0,100.0,4,0.1952,4.88,0.976,14.4448,72.224,86.6688,146.4,29.28,117.12,30.4512,0.0,prediction
10180,2015-05-01,CA_1,HOUSEHOLD_1_175,74,0,4,51,62.5,23,93,23,0,100.0,15,0.1952,4.88,0.976,9.955200000000001,49.775999999999996,59.7312,112.24,22.448,89.792,30.0608,0.0,prediction
10181,2015-06-01,CA_1,HOUSEHOLD_1_175,51,4,15,11,31.0,44,150,44,0,100.0,80,0.1952,4.88,0.976,2.1472,10.736,12.8832,214.72,42.944,171.776,158.89280000000002,0.0,prediction
10182,2015-07-01,CA_1,HOUSEHOLD_1_175,11,15,80,0,5.5,51,150,26,25,50.98039215686274,44,0.1952,4.88,0.976,0.0,0.0,0.0,126.88,25.375999999999998,101.50399999999999,101.50399999999999,97.6,prediction
10183,2015-08-01,CA_1,HOUSEHOLD_1_175,0,80,44,23,11.5,57,147,57,0,100.0,23,0.1952,4.88,0.976,4.4896,22.448,26.9376,278.15999999999997,55.632,222.52799999999996,195.59039999999996,0.0,prediction
10184,2015-09-01,CA_1,HOUSEHOLD_1_175,23,44,23,44,33.5,23,154,23,0,100.0,64,0.1952,4.88,0.976,8.5888,42.944,51.5328,112.24,22.448,89.792,38.2592,0.0,prediction
10185,2015-10-01,CA_1,HOUSEHOLD_1_175,44,23,64,33,38.5,34,105,34,0,100.0,0,0.1952,4.88,0.976,6.4416,32.208,38.6496,165.92,33.184,132.736,94.0864,0.0,prediction
10186,2015-11-01,CA_1,HOUSEHOLD_1_175,33,64,0,69,51.0,28,94,28,0,100.0,0,0.1952,4.88,0.976,13.468800000000002,67.344,80.8128,136.64,27.328,109.31199999999998,28.499199999999988,0.0,prediction
10187,2015-12-01,CA_1,HOUSEHOLD_1_175,69,0,0,42,55.5,27,111,27,0,100.0,42,0.1952,4.88,0.976,8.198400000000001,40.992,49.1904,131.76,26.352,105.40799999999999,56.21759999999999,0.0,prediction
10188,2015-04-01,CA_1,HOUSEHOLD_1_176,72,0,0,51,61.5,21,66,21,0,100.0,0,0.1592,3.98,0.796,8.119200000000001,40.596000000000004,48.7152,83.58,16.716,66.864,18.1488,0.0,prediction
10189,2015-05-01,CA_1,HOUSEHOLD_1_176,51,0,0,43,47.0,8,64,8,0,100.0,13,0.1592,3.98,0.796,6.8456,34.228,41.0736,31.84,6.368,25.472,-15.601599999999998,0.0,prediction
10190,2015-06-01,CA_1,HOUSEHOLD_1_176,43,0,13,27,35.0,16,58,16,0,100.0,2,0.1592,3.98,0.796,4.2984,21.492,25.7904,63.68,12.736,50.944,25.1536,0.0,prediction
10191,2015-07-01,CA_1,HOUSEHOLD_1_176,27,13,2,16,21.5,24,68,24,0,100.0,26,0.1592,3.98,0.796,2.5472,12.736,15.2832,95.52,19.104,76.416,61.132799999999996,0.0,prediction
10192,2015-08-01,CA_1,HOUSEHOLD_1_176,16,2,26,9,12.5,9,68,9,0,100.0,24,0.1592,3.98,0.796,1.4328,7.164000000000001,8.5968,35.82,7.164000000000001,28.656,20.059199999999997,0.0,prediction
10193,2015-09-01,CA_1,HOUSEHOLD_1_176,9,26,24,15,12.0,20,61,20,0,100.0,2,0.1592,3.98,0.796,2.388,11.940000000000001,14.328000000000001,79.6,15.920000000000002,63.67999999999999,49.35199999999999,0.0,prediction
10194,2015-10-01,CA_1,HOUSEHOLD_1_176,15,24,2,30,22.5,9,54,9,0,100.0,13,0.1592,3.98,0.796,4.776,23.880000000000003,28.656000000000002,35.82,7.164000000000001,28.656,-3.552713678800501e-15,0.0,prediction
10195,2015-11-01,CA_1,HOUSEHOLD_1_176,30,2,13,22,26.0,10,44,10,0,100.0,0,0.1592,3.98,0.796,3.5024,17.512,21.014400000000002,39.8,7.960000000000001,31.839999999999996,10.825599999999994,0.0,prediction
10196,2015-12-01,CA_1,HOUSEHOLD_1_176,22,13,0,20,21.0,15,52,15,0,100.0,17,0.1592,3.98,0.796,3.184,15.920000000000002,19.104000000000003,59.7,11.940000000000001,47.760000000000005,28.656000000000002,0.0,prediction
10197,2015-04-01,CA_1,HOUSEHOLD_1_177,271,0,0,185,228.0,86,253,86,0,100.0,0,0.27880000000000005,6.97,1.3940000000000001,51.57800000000001,257.89000000000004,309.4680000000001,599.42,119.88400000000001,479.53599999999994,170.06799999999987,0.0,prediction
10198,2015-05-01,CA_1,HOUSEHOLD_1_177,185,0,0,98,141.5,87,251,87,0,100.0,66,0.27880000000000005,6.97,1.3940000000000001,27.322400000000005,136.61200000000002,163.93440000000004,606.39,121.278,485.11199999999997,321.1775999999999,0.0,prediction
10199,2015-06-01,CA_1,HOUSEHOLD_1_177,98,0,66,35,66.5,63,278,63,0,100.0,114,0.27880000000000005,6.97,1.3940000000000001,9.758000000000001,48.790000000000006,58.54800000000001,439.10999999999996,87.822,351.28799999999995,292.73999999999995,0.0,prediction
10200,2015-07-01,CA_1,HOUSEHOLD_1_177,35,66,114,25,30.0,76,256,76,0,100.0,41,0.27880000000000005,6.97,1.3940000000000001,6.9700000000000015,34.85,41.82,529.72,105.94400000000002,423.776,381.956,0.0,prediction
10201,2015-08-01,CA_1,HOUSEHOLD_1_177,25,114,41,79,52.0,60,213,60,0,100.0,33,0.27880000000000005,6.97,1.3940000000000001,22.025200000000005,110.126,132.15120000000002,418.2,83.64000000000001,334.55999999999995,202.40879999999993,0.0,prediction
10202,2015-09-01,CA_1,HOUSEHOLD_1_177,79,41,33,57,68.0,63,213,63,0,100.0,60,0.27880000000000005,6.97,1.3940000000000001,15.891600000000002,79.45800000000001,95.34960000000001,439.10999999999996,87.822,351.28799999999995,255.93839999999994,0.0,prediction
10203,2015-10-01,CA_1,HOUSEHOLD_1_177,57,33,60,11,34.0,79,239,79,0,100.0,89,0.27880000000000005,6.97,1.3940000000000001,3.0668000000000006,15.334000000000001,18.400800000000004,550.63,110.126,440.504,422.1032,0.0,prediction
10204,2015-11-01,CA_1,HOUSEHOLD_1_177,11,60,89,0,5.5,92,298,71,21,77.17391304347827,138,0.27880000000000005,6.97,1.3940000000000001,0.0,0.0,0.0,494.87,98.974,395.896,395.896,117.096,prediction
10205,2015-12-01,CA_1,HOUSEHOLD_1_177,0,89,138,33,16.5,56,218,56,0,100.0,0,0.27880000000000005,6.97,1.3940000000000001,9.200400000000002,46.002,55.202400000000004,390.32,78.06400000000001,312.256,257.05359999999996,0.0,prediction
10206,2015-04-01,CA_1,HOUSEHOLD_1_178,46,0,0,31,38.5,15,55,15,0,100.0,9,0.17880000000000001,4.47,0.894,5.542800000000001,27.714000000000002,33.256800000000005,67.05,13.41,53.64,20.383199999999995,0.0,prediction
10207,2015-05-01,CA_1,HOUSEHOLD_1_178,31,0,9,18,24.5,13,49,13,0,100.0,9,0.17880000000000001,4.47,0.894,3.2184000000000004,16.092,19.310399999999998,58.11,11.622,46.488,27.1776,0.0,prediction
10208,2015-06-01,CA_1,HOUSEHOLD_1_178,18,9,9,14,16.0,13,50,13,0,100.0,14,0.17880000000000001,4.47,0.894,2.5032,12.516,15.0192,58.11,11.622,46.488,31.4688,0.0,prediction
10209,2015-07-01,CA_1,HOUSEHOLD_1_178,14,9,14,6,10.0,17,55,17,0,100.0,18,0.17880000000000001,4.47,0.894,1.0728,5.364,6.4368,75.99,15.198,60.791999999999994,54.355199999999996,0.0,prediction
10210,2015-08-01,CA_1,HOUSEHOLD_1_178,6,14,18,8,7.0,12,51,12,0,100.0,13,0.17880000000000001,4.47,0.894,1.4304000000000001,7.152,8.5824,53.64,10.728,42.912,34.3296,0.0,prediction
10211,2015-09-01,CA_1,HOUSEHOLD_1_178,8,18,13,18,13.0,8,48,8,0,100.0,9,0.17880000000000001,4.47,0.894,3.2184000000000004,16.092,19.310399999999998,35.76,7.152,28.607999999999997,9.2976,0.0,prediction
10212,2015-10-01,CA_1,HOUSEHOLD_1_178,18,13,9,18,18.0,13,43,13,0,100.0,3,0.17880000000000001,4.47,0.894,3.2184000000000004,16.092,19.310399999999998,58.11,11.622,46.488,27.1776,0.0,prediction
10213,2015-11-01,CA_1,HOUSEHOLD_1_178,18,9,3,11,14.5,16,49,16,0,100.0,19,0.17880000000000001,4.47,0.894,1.9668,9.834,11.800799999999999,71.52,14.304,57.215999999999994,45.4152,0.0,prediction
10214,2015-12-01,CA_1,HOUSEHOLD_1_178,11,3,19,0,5.5,16,52,14,2,87.5,19,0.17880000000000001,4.47,0.894,0.0,0.0,0.0,62.58,12.516,50.064,50.064,7.151999999999999,prediction
10215,2015-04-01,CA_1,HOUSEHOLD_1_179,499,0,0,343,421.0,156,469,156,0,100.0,0,0.0388,0.97,0.194,13.3084,66.542,79.85040000000001,151.32,30.264,121.056,41.20559999999999,0.0,prediction
10216,2015-05-01,CA_1,HOUSEHOLD_1_179,343,0,0,223,283.0,120,455,120,0,100.0,112,0.0388,0.97,0.194,8.6524,43.262,51.9144,116.39999999999999,23.28,93.11999999999999,41.20559999999999,0.0,prediction
10217,2015-06-01,CA_1,HOUSEHOLD_1_179,223,0,112,77,150.0,146,494,146,0,100.0,159,0.0388,0.97,0.194,2.9876,14.938,17.9256,141.62,28.324,113.296,95.3704,0.0,prediction
10218,2015-07-01,CA_1,HOUSEHOLD_1_179,77,112,159,0,38.5,229,571,189,40,82.53275109170306,223,0.0388,0.97,0.194,0.0,0.0,0.0,183.32999999999998,36.666000000000004,146.664,146.664,31.04,prediction
10219,2015-08-01,CA_1,HOUSEHOLD_1_179,0,159,223,0,0.0,191,509,159,32,83.24607329842932,127,0.0388,0.97,0.194,0.0,0.0,0.0,154.23,30.846,123.38399999999999,123.38399999999999,24.832,prediction
10220,2015-09-01,CA_1,HOUSEHOLD_1_179,0,223,127,91,45.5,132,490,132,0,100.0,140,0.0388,0.97,0.194,3.5308,17.654,21.1848,128.04,25.608,102.43199999999999,81.24719999999999,0.0,prediction
10221,2015-10-01,CA_1,HOUSEHOLD_1_179,91,127,140,0,45.5,236,575,218,18,92.37288135593221,217,0.0388,0.97,0.194,0.0,0.0,0.0,211.46,42.292,169.168,169.168,13.968,prediction
10222,2015-11-01,CA_1,HOUSEHOLD_1_179,0,140,217,0,0.0,197,553,140,57,71.06598984771574,196,0.0388,0.97,0.194,0.0,0.0,0.0,135.79999999999998,27.16,108.63999999999999,108.63999999999999,44.232,prediction
10223,2015-12-01,CA_1,HOUSEHOLD_1_179,0,217,196,90,45.0,127,418,127,0,100.0,5,0.0388,0.97,0.194,3.492,17.46,20.952,123.19,24.638,98.55199999999999,77.6,0.0,prediction
10224,2015-04-01,CA_1,HOUSEHOLD_1_180,222,0,0,150,186.0,72,218,72,0,100.0,0,0.1192,2.98,0.596,17.88,89.39999999999999,107.27999999999999,214.56,42.912,171.648,64.36800000000001,0.0,prediction
10225,2015-05-01,CA_1,HOUSEHOLD_1_180,150,0,0,64,107.0,86,229,86,0,100.0,79,0.1192,2.98,0.596,7.6288,38.144,45.7728,256.28,51.256,205.02399999999997,159.25119999999998,0.0,prediction
10226,2015-06-01,CA_1,HOUSEHOLD_1_180,64,0,79,0,32.0,75,227,64,11,85.33333333333334,84,0.1192,2.98,0.596,0.0,0.0,0.0,190.72,38.144,152.576,152.576,26.224,prediction
10227,2015-07-01,CA_1,HOUSEHOLD_1_180,0,79,84,32,16.0,47,195,47,0,100.0,32,0.1192,2.98,0.596,3.8144,19.072,22.8864,140.06,28.012,112.048,89.1616,0.0,prediction
10228,2015-08-01,CA_1,HOUSEHOLD_1_180,32,84,32,46,39.0,70,211,70,0,100.0,63,0.1192,2.98,0.596,5.4832,27.416,32.8992,208.6,41.72,166.88,133.9808,0.0,prediction
10229,2015-09-01,CA_1,HOUSEHOLD_1_180,46,32,63,0,23.0,83,230,78,5,93.97590361445783,89,0.1192,2.98,0.596,0.0,0.0,0.0,232.44,46.488,185.952,185.952,11.92,prediction
10230,2015-10-01,CA_1,HOUSEHOLD_1_180,0,63,89,0,0.0,89,276,63,26,70.78651685393258,124,0.1192,2.98,0.596,0.0,0.0,0.0,187.74,37.548,150.192,150.192,61.98400000000001,prediction
10231,2015-11-01,CA_1,HOUSEHOLD_1_180,0,89,124,6,3.0,83,256,83,0,100.0,43,0.1192,2.98,0.596,0.7152000000000001,3.5759999999999996,4.2912,247.34,49.467999999999996,197.872,193.5808,0.0,prediction
10232,2015-12-01,CA_1,HOUSEHOLD_1_180,6,124,43,45,25.5,85,262,85,0,100.0,89,0.1192,2.98,0.596,5.364,26.82,32.184,253.3,50.66,202.64000000000001,170.45600000000002,0.0,prediction
10233,2015-04-01,CA_1,HOUSEHOLD_1_181,116,0,0,81,98.5,35,102,35,0,100.0,0,0.15760000000000002,3.94,0.788,12.765600000000001,63.828,76.59360000000001,137.9,27.580000000000002,110.32000000000001,33.7264,0.0,prediction
10234,2015-05-01,CA_1,HOUSEHOLD_1_181,81,0,0,57,69.0,24,101,24,0,100.0,20,0.15760000000000002,3.94,0.788,8.983200000000002,44.916000000000004,53.89920000000001,94.56,18.912,75.648,21.74879999999999,0.0,prediction
10235,2015-06-01,CA_1,HOUSEHOLD_1_181,57,0,20,21,39.0,36,120,36,0,100.0,43,0.15760000000000002,3.94,0.788,3.3096000000000005,16.548000000000002,19.8576,141.84,28.368000000000002,113.47200000000001,93.6144,0.0,prediction
10236,2015-07-01,CA_1,HOUSEHOLD_1_181,21,20,43,9,15.0,32,104,32,0,100.0,20,0.15760000000000002,3.94,0.788,1.4184,7.0920000000000005,8.5104,126.08,25.216,100.864,92.3536,0.0,prediction
10237,2015-08-01,CA_1,HOUSEHOLD_1_181,9,43,20,18,13.5,34,104,34,0,100.0,32,0.15760000000000002,3.94,0.788,2.8368,14.184000000000001,17.0208,133.96,26.792,107.168,90.1472,0.0,prediction
10238,2015-09-01,CA_1,HOUSEHOLD_1_181,18,20,32,11,14.5,27,101,27,0,100.0,31,0.15760000000000002,3.94,0.788,1.7336000000000003,8.668000000000001,10.401600000000002,106.38,21.276,85.104,74.7024,0.0,prediction
10239,2015-10-01,CA_1,HOUSEHOLD_1_181,11,32,31,10,10.5,33,104,33,0,100.0,30,0.15760000000000002,3.94,0.788,1.576,7.880000000000001,9.456000000000001,130.02,26.004,104.016,94.56,0.0,prediction
10240,2015-11-01,CA_1,HOUSEHOLD_1_181,10,31,30,8,9.0,33,101,33,0,100.0,30,0.15760000000000002,3.94,0.788,1.2608000000000001,6.304,7.5648,130.02,26.004,104.016,96.4512,0.0,prediction
10241,2015-12-01,CA_1,HOUSEHOLD_1_181,8,30,30,4,6.0,34,104,34,0,100.0,36,0.15760000000000002,3.94,0.788,0.6304000000000001,3.152,3.7824,133.96,26.792,107.168,103.38560000000001,0.0,prediction
10242,2015-04-01,CA_1,HOUSEHOLD_1_182,61,0,0,43,52.0,18,95,18,0,100.0,34,0.15880000000000002,3.97,0.794,6.828400000000001,34.142,40.970400000000005,71.46000000000001,14.292000000000002,57.168000000000006,16.1976,0.0,prediction
10243,2015-05-01,CA_1,HOUSEHOLD_1_182,43,0,34,20,31.5,23,95,23,0,100.0,18,0.15880000000000002,3.97,0.794,3.1760000000000006,15.88,19.056,91.31,18.262,73.048,53.992000000000004,0.0,prediction
10244,2015-06-01,CA_1,HOUSEHOLD_1_182,20,34,18,37,28.5,17,82,17,0,100.0,10,0.15880000000000002,3.97,0.794,5.875600000000001,29.378,35.2536,67.49000000000001,13.498000000000001,53.992000000000004,18.738400000000006,0.0,prediction
10245,2015-07-01,CA_1,HOUSEHOLD_1_182,37,18,10,29,33.0,26,93,26,0,100.0,28,0.15880000000000002,3.97,0.794,4.605200000000001,23.026,27.6312,103.22,20.644000000000002,82.576,54.944799999999994,0.0,prediction
10246,2015-08-01,CA_1,HOUSEHOLD_1_182,29,10,28,14,21.5,25,97,25,0,100.0,30,0.15880000000000002,3.97,0.794,2.2232000000000003,11.116,13.3392,99.25,19.85,79.4,66.0608,0.0,prediction
10247,2015-09-01,CA_1,HOUSEHOLD_1_182,14,28,30,21,17.5,21,79,21,0,100.0,7,0.15880000000000002,3.97,0.794,3.3348000000000004,16.674,20.0088,83.37,16.674,66.696,46.6872,0.0,prediction
10248,2015-10-01,CA_1,HOUSEHOLD_1_182,21,30,7,9,15.0,42,108,42,0,100.0,50,0.15880000000000002,3.97,0.794,1.4292000000000002,7.146000000000001,8.5752,166.74,33.348,133.392,124.8168,0.0,prediction
10249,2015-11-01,CA_1,HOUSEHOLD_1_182,9,7,50,0,4.5,27,105,16,11,59.25925925925925,39,0.15880000000000002,3.97,0.794,0.0,0.0,0.0,63.52,12.704,50.816,50.816,34.936,prediction
10250,2015-12-01,CA_1,HOUSEHOLD_1_182,0,50,39,27,13.5,23,84,23,0,100.0,0,0.15880000000000002,3.97,0.794,4.2876,21.438000000000002,25.725600000000004,91.31,18.262,73.048,47.3224,0.0,prediction
10251,2015-04-01,CA_1,HOUSEHOLD_1_185,152,0,0,107,129.5,45,135,45,0,100.0,0,0.11480000000000001,2.87,0.5740000000000001,12.283600000000002,61.418000000000006,73.70160000000001,129.15,25.830000000000002,103.32000000000001,29.618399999999994,0.0,prediction
10252,2015-05-01,CA_1,HOUSEHOLD_1_185,107,0,0,75,91.0,32,148,32,0,100.0,41,0.11480000000000001,2.87,0.5740000000000001,8.610000000000001,43.050000000000004,51.660000000000004,91.84,18.368000000000002,73.47200000000001,21.812000000000005,0.0,prediction
10253,2015-06-01,CA_1,HOUSEHOLD_1_185,75,0,41,22,48.5,53,169,53,0,100.0,53,0.11480000000000001,2.87,0.5740000000000001,2.5256000000000003,12.628000000000002,15.153600000000003,152.11,30.422000000000004,121.68800000000002,106.53440000000002,0.0,prediction
10254,2015-07-01,CA_1,HOUSEHOLD_1_185,22,41,53,0,11.0,77,189,63,14,81.81818181818183,73,0.11480000000000001,2.87,0.5740000000000001,0.0,0.0,0.0,180.81,36.162000000000006,144.648,144.648,32.144,prediction
10255,2015-08-01,CA_1,HOUSEHOLD_1_185,0,53,73,0,0.0,87,257,53,34,60.91954022988506,131,0.11480000000000001,2.87,0.5740000000000001,0.0,0.0,0.0,152.11,30.422000000000004,121.68800000000002,121.68800000000002,78.064,prediction
10256,2015-09-01,CA_1,HOUSEHOLD_1_185,0,73,131,61,30.5,12,175,12,0,100.0,0,0.11480000000000001,2.87,0.5740000000000001,7.002800000000001,35.014,42.0168,34.44,6.888000000000001,27.551999999999996,-14.464800000000007,0.0,prediction
10257,2015-10-01,CA_1,HOUSEHOLD_1_185,61,131,0,98,79.5,94,256,94,0,100.0,64,0.11480000000000001,2.87,0.5740000000000001,11.2504,56.25200000000001,67.50240000000001,269.78000000000003,53.956,215.824,148.3216,0.0,prediction
10258,2015-11-01,CA_1,HOUSEHOLD_1_185,98,0,64,11,54.5,87,252,87,0,100.0,90,0.11480000000000001,2.87,0.5740000000000001,1.2628000000000001,6.314000000000001,7.576800000000001,249.69,49.938,199.752,192.17520000000002,0.0,prediction
10259,2015-12-01,CA_1,HOUSEHOLD_1_185,11,64,90,0,5.5,100,261,75,25,75.0,96,0.11480000000000001,2.87,0.5740000000000001,0.0,0.0,0.0,215.25,43.050000000000004,172.2,172.2,57.4,prediction
10260,2015-04-01,CA_1,HOUSEHOLD_1_187,32,0,0,24,28.0,8,51,8,0,100.0,19,0.25920000000000004,6.48,1.2960000000000003,6.2208000000000006,31.104000000000006,37.32480000000001,51.84,10.368000000000002,41.472,4.147199999999991,0.0,prediction
10261,2015-05-01,CA_1,HOUSEHOLD_1_187,24,0,19,3,13.5,21,68,21,0,100.0,25,0.25920000000000004,6.48,1.2960000000000003,0.7776000000000001,3.888000000000001,4.665600000000001,136.08,27.216000000000005,108.864,104.1984,0.0,prediction
10262,2015-06-01,CA_1,HOUSEHOLD_1_187,3,19,25,4,3.5,18,57,18,0,100.0,10,0.25920000000000004,6.48,1.2960000000000003,1.0368000000000002,5.184000000000001,6.220800000000001,116.64000000000001,23.328000000000003,93.31200000000001,87.09120000000001,0.0,prediction
10263,2015-07-01,CA_1,HOUSEHOLD_1_187,4,25,10,19,11.5,10,43,10,0,100.0,4,0.25920000000000004,6.48,1.2960000000000003,4.924800000000001,24.624000000000006,29.548800000000007,64.80000000000001,12.960000000000003,51.84000000000001,22.291200000000003,0.0,prediction
10264,2015-08-01,CA_1,HOUSEHOLD_1_187,19,10,4,12,15.5,17,64,17,0,100.0,31,0.25920000000000004,6.48,1.2960000000000003,3.1104000000000003,15.552000000000003,18.662400000000005,110.16000000000001,22.032000000000004,88.12800000000001,69.46560000000001,0.0,prediction
